ano;id_municipio;id_municipio_nome;sigla_uf;sigla_uf_nome;populacao_atentida_esgoto;populacao_urbana;extensao_rede_esgoto;quantidade_localidade_esgoto;quantidade_economia_ativa_esgoto;volume_agua_tratada_importado;volume_esgoto_coletado;volume_esgoto_tratado;volume_esgoto_faturado;receita_operacional_direta_esgoto;despesa_servico_terceiro;despesa_servico_outro;despesas_juros_divida_excecao;investimento_recurso_proprio_prestador;investimento_recurso_nao_oneroso_prestador;investimento_recurso_nao_oneroso_estado;investimento_total_estado;natureza_juridica
2015;1303106;Nova Olinda do Norte;AM;Amazonas;3121;15606;85.0;0;1040;0.0;317.75;0.0;0.0;0.0;4498.8;0.0;0.0;;;0.0;0.0;
2019;1301654;GuajarÃ¡;AM;Amazonas;1018;8864;3.3;1;270;0.0;97.0;0.0;0.0;0.0;20050.0;;0.0;;;;;Administração pública direta | Administração pública direta
2022;1301654;GuajarÃ¡;AM;Amazonas;1018;;3.3;1;290;0.0;97.0;0.0;0.0;0.0;20090.0;0.0;0.0;;;;;Administração pública direta | Administração pública direta
2015;1301654;GuajarÃ¡;AM;Amazonas;650;8411;2.5;1;130;0.0;50.0;0.0;0.0;0.0;19700.0;;0.0;;;;;Administração pública direta | Administração pública direta
2014;1301654;GuajarÃ¡;AM;Amazonas;500;8270;2.5;1;130;0.0;45.0;0.0;0.0;0.0;16700.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2016;1303106;Nova Olinda do Norte;AM;Amazonas;3121;15892;85.0;0;1040;0.0;317.75;0.0;0.0;0.0;4498.8;0.0;0.0;;;0.0;0.0;
2012;1301654;GuajarÃ¡;AM;Amazonas;400;7651;1.9;1;125;0.0;29.0;0.0;0.0;0.0;12689.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2011;1200104;BrasilÃ©ia;AC;Acre;5000;14549;12.5;0;1301;0.0;54.0;54.0;0.0;0.0;288308.94;0.0;0.0;0.0;17337.52;0.0;0.0;Autarquia | Administração pública direta
2022;1300102;Anori;AM;Amazonas;3000;;27.6;0;;0.0;177.4;0.0;0.0;0.0;82335.0;0.0;0.0;;;;;Administração pública direta | Administração pública direta
2021;1301803;Ipixuna;AM;Amazonas;500;13306;5.0;9;;0.0;10.0;0.0;0.0;0.0;10000.0;99599.99;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2012;1300631;Beruri;AM;Amazonas;32;8116;2.0;0;13;0.0;1.8;0.0;0.0;90000.0;39000.0;3600.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2018;1301654;GuajarÃ¡;AM;Amazonas;1015;8725;3.2;1;249;0.0;95.0;0.0;0.0;0.0;20010.0;;0.0;;;;;Administração pública direta | Administração pública direta
2010;1300086;AnamÃ£;AM;Amazonas;4000;4174;15.0;0;750;0.0;;0.0;0.0;10000.0;3000.0;;0.0;50000.0;38000.0;0.0;0.0;Administração pública direta
2012;1300086;AnamÃ£;AM;Amazonas;4100;4400;19.0;0;970;0.0;161.5;0.0;0.0;20000.0;3500.0;59000.0;0.0;;;;;Administração pública direta
2022;1301803;Ipixuna;AM;Amazonas;130;;5.0;9;;0.0;11.0;0.0;0.0;0.0;11000.0;99398.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2010;1303106;Nova Olinda do Norte;AM;Amazonas;1280;13626;;0;215;0.0;;0.0;0.0;0.0;43808.62;0.0;0.0;0.0;0.0;0.0;0.0;
2021;1301654;GuajarÃ¡;AM;Amazonas;1018;9138;3.3;1;290;0.0;97.0;0.0;0.0;0.0;20085.0;;0.0;;;;;Administração pública direta | Administração pública direta
2020;1301803;Ipixuna;AM;Amazonas;100;12991;0.8;5;;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2012;1300029;AlvarÃ£es;AM;Amazonas;200;8051;3.0;0;54;0.0;30.0;0.0;0.0;0.0;89975.93;0.0;0.0;3569.08;17742.25;;;Sociedade de economia mista com administração pública | Administração pública direta
2010;1200385;PlÃ¡cido de Castro;AC;Acre;1172;10382;1.75;0;293;0.0;49.25;49.25;49.25;0.0;115175.66;0.0;0.0;11740.35;280664.72;;;Autarquia | Administração pública direta
2020;1300029;AlvarÃ£es;AM;Amazonas;9081;9081;0.5;0;;0.0;150.0;0.0;0.0;40000.0;52879.22;512461.1;0.0;32981.65;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2011;1303106;Nova Olinda do Norte;AM;Amazonas;1280;13864;5.0;0;215;0.0;75.0;0.0;0.0;0.0;6000.0;0.0;0.0;;;0.0;0.0;
2022;1300839;Caapiranga;AM;Amazonas;320;;2.0;0;;0.0;50.0;0.0;0.0;0.0;3000.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2020;1300102;Anori;AM;Amazonas;6000;13162;13.5;0;1500;0.0;290.45;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2016;1301654;GuajarÃ¡;AM;Amazonas;950;8549;2.6;1;170;0.0;70.0;0.0;0.0;0.0;19900.0;;0.0;;;;;Administração pública direta | Administração pública direta
2011;1300086;AnamÃ£;AM;Amazonas;4100;4289;19.0;0;970;0.0;161.5;0.0;0.0;20000.0;3500.0;59000.0;0.0;;;;;Administração pública direta
2018;1303106;Nova Olinda do Norte;AM;Amazonas;5301;16301;3.0;0;25;0.0;273.75;0.0;0.0;0.0;0.0;96.28;0.0;;;0.0;0.0;
2020;1301654;GuajarÃ¡;AM;Amazonas;1018;9002;3.3;1;270;0.0;97.0;0.0;0.0;0.0;20060.0;;0.0;;;;;Administração pública direta | Administração pública direta
2017;1301654;GuajarÃ¡;AM;Amazonas;990;8684;2.9;1;200;0.0;80.0;0.0;0.0;0.0;19995.0;;0.0;;;;;Administração pública direta | Administração pública direta
2020;1301308;CodajÃ¡s;AM;Amazonas;;19867;;;;0.0;;;;;108196.38;1301783.79;0.0;58812.79;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2019;1400704;UiramutÃ£;RR;Roraima;;1435;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012;1301407;EirunepÃ©;AM;Amazonas;;22671;;;;0.0;;;;;191319.34;;0.0;46617.42;27765.01;;;Sociedade de economia mista com administração pública | Administração pública direta
2015;1301605;Fonte Boa;AM;Amazonas;;13740;;;;0.0;;;;;500.0;0.0;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2009;1200013;AcrelÃ¢ndia;AC;Acre;;5812;;;;0.0;;;;;103345.77;0.0;0.0;42386.14;350.92;;;Autarquia | Administração pública direta
2008;1200336;MÃ¢ncio Lima;AC;Acre;;8521;;;;0.0;;;;;34644.0;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta | Administração pública direta
2008;1200351;Marechal Thaumaturgo;AC;Acre;;3403;;;;0.0;;;;;34644.0;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2008;1200435;Santa Rosa do Purus;AC;Acre;;1503;;;;0.0;;;;;34644.0;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2002;1200104;BrasilÃ©ia;AC;Acre;;9363;;;;0.0;;;;;40924.41;0.0;0.0;0.0;243089.85;;;Autarquia | Administração pública direta
2002;1200252;EpitaciolÃ¢ndia;AC;Acre;;7912;;;;0.0;;;;;13602.2;0.0;0.0;0.0;314847.44;;;Autarquia | Administração pública direta
2005;1200450;Senador Guiomard;AC;Acre;;8965;;;;0.0;;;;;30772.33;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2022;1300201;Atalaia do Norte;AM;Amazonas;;;;;;0.0;;;;;309414.71;0.0;0.0;0.0;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2017;1300607;Benjamin Constant;AM;Amazonas;;24910;;;;0.0;;;;;251901.52;0.0;0.0;109684.43;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2020;1302702;ManicorÃ©;AM;Amazonas;;24489;;;;0.0;;;;;45941.5;0.0;0.0;;;0.0;0.0;
2021;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;23647;;;;0.0;;;;;0.0;0.0;0.0;;;;;
2014;1301100;Careiro;AM;Amazonas;;10361;;;;0.0;;;;;82305.0;0.0;0.0;;;;;Administração pública direta | Administração pública direta
2014;1302553;Manaquiri;AM;Amazonas;;8511;;;;0.0;;;;;103989.59;0.0;0.0;151439.75;767.94;0.0;0.0;
2012;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;14833;;;;1306.85;;;;;89885.61;;0.0;8956.36;0.0;;;
2010;1200104;BrasilÃ©ia;AC;Acre;;14257;;;;0.0;;;;;168924.3;0.0;0.0;7668.29;0.0;;;Autarquia | Administração pública direta
2007;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;797;;;;0.0;;;;;9708.46;0.0;0.0;0.0;0.0;;;Sociedade de economia mista com administração pública | Administração pública direta
2008;1302504;Manacapuru;AM;Amazonas;;56351;;;;0.0;;;;;714320.41;;;;;;;
2004;1300060;AmaturÃ¡;AM;Amazonas;;4584;;;;0.0;;;;;;;0.0;0.0;0.0;;;Administração pública direta
2001;1302405;LÃ¡brea;AM;Amazonas;;18923;;;;0.0;;;;;11867.55;;;4675.0;0.0;;;
2022;1302504;Manacapuru;AM;Amazonas;;;;;;0.0;;;;;264042.52;0.0;0.0;0.0;0.0;0.0;0.0;
2018;1300805;Borba;AM;Amazonas;;16748;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2013;1300409;Barcelos;AM;Amazonas;;11761;;;;0.0;;;;;11390.27;;0.0;0.0;0.0;0.0;0.0;Autarquia
2014;1300607;Benjamin Constant;AM;Amazonas;;23225;;;;0.0;;;;;211701.71;0.0;0.0;73583.35;28649.35;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2008;1200427;Rodrigues Alves;AC;Acre;;3849;;;;0.0;;;;;5558.0;0.0;0.0;230974.01;278766.03;;;Autarquia | Administração pública direta
2009;1300086;AnamÃ£;AM;Amazonas;;3515;;;;0.0;;;;;0.0;0.0;40000.0;20000.0;34000.0;0.0;0.0;Administração pública direta
2010;1300706;Boca do Acre;AM;Amazonas;;19348;;;;0.0;;;;;;;;0.0;0.0;;;Administração pública direta | Administração pública direta
2008;1301001;Carauari;AM;Amazonas;;19020;;;;0.0;;;;;37137.0;0.0;0.0;38889.0;0.0;;;Sociedade de economia mista com administração pública
2007;1301407;EirunepÃ©;AM;Amazonas;;20742;;;;0.0;;;;;108067.55;0.0;0.0;522.0;0.0;;;Sociedade de economia mista com administração pública | Administração pública direta
2008;1301803;Ipixuna;AM;Amazonas;;7600;;;;0.0;;;;;;;;35400.0;0.0;;;Administração pública direta | Administração pública direta
2002;1200302;FeijÃ³;AC;Acre;;12032;;;;0.0;;;;;49700.55;0.0;0.0;0.0;480551.55;;;Autarquia | Administração pública direta
2006;1200708;Xapuri;AC;Acre;;6966;;;;0.0;;;;;88681.04;0.0;0.0;15833.26;689005.43;;;Autarquia | Administração pública direta
2021;1300029;AlvarÃ£es;AM;Amazonas;;9179;;;;0.0;;;;;47320.82;0.0;0.0;1475.13;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2019;1300029;AlvarÃ£es;AM;Amazonas;;8980;;;;36.0;;;;;26662.86;0.0;0.0;9106.2;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2017;1300029;AlvarÃ£es;AM;Amazonas;;8906;;;;0.0;;;;;57830.81;0.0;0.0;10481.45;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2021;1300680;Boa Vista do Ramos;AM;Amazonas;;10101;;;;90.0;;;;;111851.74;88775.73;0.0;11386.3;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1302405;LÃ¡brea;AM;Amazonas;;30618;;;;0.0;;;;;29040.0;0.0;0.0;;;0.0;0.0;
2017;1302553;Manaquiri;AM;Amazonas;;9360;;;;0.0;;;;;80449.5;0.0;0.0;17448.09;0.0;0.0;0.0;
2018;1304005;Silves;AM;Amazonas;;4347;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;
2012;1301100;Careiro;AM;Amazonas;;9663;;;;0.0;;;;;72150.0;679.44;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2012;1302504;Manacapuru;AM;Amazonas;;61477;;;;0.0;;;;;86320.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;1200328;JordÃ£o;AC;Acre;;2272;;;;0.0;;;;;61427.02;0.0;0.0;1592.6;49988.87;;;Autarquia | Administração pública direta
2009;1200344;Manoel Urbano;AC;Acre;;4360;;;;0.0;;;;;6788.95;0.0;0.0;0.0;15465.13;;;Autarquia | Administração pública direta
2007;1200344;Manoel Urbano;AC;Acre;;4153;;;;0.0;;;;;17824.23;0.0;0.0;7379.66;42855.02;;;Autarquia | Administração pública direta
2008;1300805;Borba;AM;Amazonas;;14563;;;;0.0;;;;;11670.0;0.0;0.0;72038.11;0.0;;;Administração pública direta | Administração pública direta
2011;1301506;Envira;AM;Amazonas;;10744;;;;0.0;;;;;14000.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2005;1200179;Capixaba;AC;Acre;;2065;;;;0.0;;;;;9952.11;0.0;0.0;0.0;20000.0;;;Autarquia | Administração pública direta
2003;1200203;Cruzeiro do Sul;AC;Acre;;42465;;;;0.0;;;;;192816.79;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2005;1200344;Manoel Urbano;AC;Acre;;3931;;;;0.0;;;;;23175.4;0.0;0.0;0.0;60107.29;;;Autarquia | Administração pública direta
2004;1200807;Porto Acre;AC;Acre;;1302;;;;0.0;;;;;24693.36;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2002;1200807;Porto Acre;AC;Acre;;1347;;;;;;;;;25638.18;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2006;1303809;SÃ£o Gabriel da Cachoeira;AM;Amazonas;;14389;;;;0.0;;;;;10500.0;0.0;0.0;20000.0;0.0;;;
2005;1304062;Tabatinga;AM;Amazonas;;30890;;;;0.0;;;;;126870.38;0.0;0.0;210316.64;0.0;;;
2014;1300060;AmaturÃ¡;AM;Amazonas;;5577;;;;0.0;;;;;1040.0;0.0;0.0;0.0;0.0;0.0;0.0;Administração pública direta
2015;1300300;Autazes;AM;Amazonas;;16011;;;;0.0;;;;;41381.21;;0.0;26838.35;6206.38;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2013;1301407;EirunepÃ©;AM;Amazonas;;23946;;;;0.0;;;;;423450.4;0.0;0.0;182280.8;10979.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2012;1301506;Envira;AM;Amazonas;;10930;;;;0.0;;;;;16000.0;2000.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2009;1301407;EirunepÃ©;AM;Amazonas;;21793;;;;0.0;;;;;;0.0;0.0;12975.0;0.0;;;Sociedade de economia mista com administração pública | Administração pública direta
2010;1302553;Manaquiri;AM;Amazonas;;7062;;;;0.0;;;;;70543.61;1623.35;0.0;8086.5;0.0;0.0;0.0;
2005;1200203;Cruzeiro do Sul;AC;Acre;;48733;;;;0.0;;;;;161539.77;0.36;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2004;1200385;PlÃ¡cido de Castro;AC;Acre;;7328;;;;0.0;;;;;37766.35;0.0;0.0;0.0;548665.92;;;Autarquia | Administração pública direta
2001;1302009;Itapiranga;AM;Amazonas;;5491;;;;0.0;;;;;3713.89;;;4580.0;0.0;;;Administração pública direta | Administração pública direta
2022;1303007;NhamundÃ¡;AM;Amazonas;;;;;;0.0;;;;;242136.3;0.0;0.0;9075.0;0.0;0.0;0.0;
2020;1301209;Coari;AM;Amazonas;;56151;;;;0.0;;;;;216000.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2019;1301308;CodajÃ¡s;AM;Amazonas;;19505;;;;0.0;;;;;48855.22;0.0;0.0;5226.2;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2019;1302405;LÃ¡brea;AM;Amazonas;;29580;;;;0.0;;;;;22000.0;;0.0;;;0.0;0.0;
2020;1400704;UiramutÃ£;RR;Roraima;;1466;;;;0.0;;;;;0.0;;0.0;;0.0;;0.0;
2014;1302504;Manacapuru;AM;Amazonas;;65726;;;;0.0;;;;;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;
2008;1200054;Assis Brasil;AC;Acre;;3071;;;;0.0;;;;;37160.0;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2010;1200252;EpitaciolÃ¢ndia;AC;Acre;;10618;;;;0.0;;;;;145889.17;0.0;0.0;343.53;0.0;;;Autarquia | Administração pública direta
2008;1301308;CodajÃ¡s;AM;Amazonas;;11839;;;;0.0;;;;;38178.0;0.0;0.0;28846.0;0.0;;;Sociedade de economia mista com administração pública | Administração pública direta
2003;1302009;Itapiranga;AM;Amazonas;;5780;;;;0.0;;;;;0.0;0.0;0.0;7000.0;0.0;;;Administração pública direta | Administração pública direta
2022;1303957;SÃ£o SebastiÃ£o do UatumÃ£;AM;Amazonas;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2020;1300805;Borba;AM;Amazonas;;17236;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2010;1200344;Manoel Urbano;AC;Acre;;5278;;;;0.0;;;;;145889.17;0.0;0.0;8119.78;175399.64;;;Autarquia | Administração pública direta
2002;1200450;Senador Guiomard;AC;Acre;;9062;;;;0.0;;;;;203956.91;0.0;0.0;0.0;959626.13;;;Autarquia | Administração pública direta
2006;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;10116;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;
2006;1304203;TefÃ©;AM;Amazonas;;53261;;;;0.0;;;;;0.0;0.0;0.0;460194.86;0.0;;;
2022;1300680;Boa Vista do Ramos;AM;Amazonas;;;;;;100.0;;;;;119141.01;18942.06;0.0;0.0;0.0;0.0;0.0;Autarquia | Administração pública direta
2021;1304104;TapauÃ¡;AM;Amazonas;;9393;;;;0.0;;;;;0.0;0.0;0.0;;;;;
2015;1301506;Envira;AM;Amazonas;;12133;;;;0.0;;;;;54562.0;127371.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2013;1302207;JuruÃ¡;AM;Amazonas;;6531;;;;0.0;;;;;106784.06;107368.12;0.0;52625.48;6235.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2012;1302702;ManicorÃ©;AM;Amazonas;;20936;;;;0.0;;;;;18000.0;0.0;0.0;;;0.0;0.0;
2007;1200203;Cruzeiro do Sul;AC;Acre;;50950;;;;0.0;;;;;143944.16;0.0;0.0;9844.32;5087.96;;;Autarquia | Administração pública direta
2008;1200450;Senador Guiomard;AC;Acre;;11665;;;;0.0;;;;;36711.48;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2008;1200708;Xapuri;AC;Acre;;7641;;;;0.0;;;;;48709.0;0.0;0.0;0.0;0.0;;;Autarquia | Administração pública direta
2010;1300300;Autazes;AM;Amazonas;;13893;;;;0.0;;;;;79725.34;404895.51;0.0;12251.38;3546.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2010;1301308;CodajÃ¡s;AM;Amazonas;;15806;;;;0.0;;;;;81270.7;2014.88;0.0;4267.92;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2010;1302504;Manacapuru;AM;Amazonas;;60174;;;;0.0;;;;;0.0;0.0;0.0;250000.0;0.0;;;
2007;1303700;Santo AntÃ´nio do IÃ§Ã¡;AM;Amazonas;;11733;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;
2001;1200203;Cruzeiro do Sul;AC;Acre;;40318;;;;0.0;;;;;247663.36;0.0;;0.0;0.0;;;Autarquia | Administração pública direta
2017;1300805;Borba;AM;Amazonas;;16706;;;;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2017;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;17270;;;;0.0;;;;;275745.74;0.0;0.0;10806.74;0.0;0.0;0.0;
2015;1300631;Beruri;AM;Amazonas;;9127;;;;0.0;;;;;42100.0;;0.0;;;;;Administração pública direta | Administração pública direta
2015;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;1169;;;;0.0;;;;;27267.35;;0.0;19270.78;1320.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2016;1301506;Envira;AM;Amazonas;;12364;;;;0.0;;;;;65216.0;29988.0;0.0;;;0.0;0.0;Administração pública direta | Administração pública direta
2016;1302504;Manacapuru;AM;Amazonas;;67375;;;;0.0;;;;;726394.79;0.0;0.0;0.0;0.0;0.0;0.0;
2014;1303502;Pauini;AM;Amazonas;;9824;;;;0.0;;;;;6000.0;362900.4;1500.0;;;;;
2013;1303601;Santa Isabel do Rio Negro;AM;Amazonas;;7929;;;;0.0;;;;;25000.0;0.0;0.0;;;0.0;0.0;
2012;1304062;Tabatinga;AM;Amazonas;;37863;;;;2833.76;;;;;277312.78;;0.0;0.0;0.0;;;
2007;1200302;FeijÃ³;AC;Acre;;15726;;;;0.0;;;;;35253.7;0.0;0.0;3209.66;16995.19;;;Autarquia | Administração pública direta
2010;1200435;Santa Rosa do Purus;AC;Acre;;1892;;;;0.0;;;;;61427.02;0.0;0.0;46.15;0.0;;;Autarquia | Administração pública direta
2008;1300706;Boca do Acre;AM;Amazonas;;18700;;;;0.0;;;;;;;0.0;0.0;0.0;;;Administração pública direta | Administração pública direta
2008;1301704;HumaitÃ¡;AM;Amazonas;;29148;;;;0.0;;;;;;;0.0;;;;;Autarquia | Administração pública direta
2008;1301951;Itamarati;AM;Amazonas;;4436;;;;0.0;;;;;15047.0;0.0;0.0;3324.0;1188.0;;;Sociedade de economia mista com administração pública | Administração pública direta
2011;1302207;JuruÃ¡;AM;Amazonas;;5857;;;;0.0;;;;;44913.22;0.0;0.0;25737.76;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2006;1200013;AcrelÃ¢ndia;AC;Acre;;5208;;;;0.0;;;;;36236.5;0.0;0.0;33925.68;98530.46;;;Autarquia | Administração pública direta
2005;1200104;BrasilÃ©ia;AC;Acre;;9402;;;;0.0;;;;;67244.27;0.0;0.0;0.0;242370.79;;;Autarquia | Administração pública direta
2005;1200138;Bujari;AC;Acre;;2354;;;;0.0;;;;;12252.18;0.23;0.0;0.0;1043754.48;;;Autarquia | Administração pública direta
2004;1200138;Bujari;AC;Acre;;2139;;;;0.0;;;;;15978.05;0.0;0.0;0.0;442783.97;;;Autarquia | Administração pública direta
2003;1200609;TarauacÃ¡;AC;Acre;;14373;;;;0.0;;;;;93473.35;0.0;0.0;0.0;945369.37;;;Autarquia | Administração pública direta
2001;1200336;MÃ¢ncio Lima;AC;Acre;;5990;;;;0.0;;;;;28576.0;0.0;;30815.95;222161.82;;;Autarquia | Administração pública direta | Administração pública direta
2015;1301308;CodajÃ¡s;AM;Amazonas;;18238;;;;0.0;;;;;110812.73;;0.0;8411.93;2124.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2011;1301159;Careiro da VÃ¡rzea;AM;Amazonas;;1021;;;;0.0;;;;;44678.26;0.0;0.0;3932.9;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2011;1303908;SÃ£o Paulo de OlivenÃ§a;AM;Amazonas;;14553;;;;0.0;;;;;100369.41;0.0;0.0;39074.18;9937.93;0.0;0.0;
2006;1200807;Porto Acre;AC;Acre;;1397;;;;0.0;;;;;32531.82;0.0;0.0;4664.2;11122.46;;;Autarquia | Administração pública direta
2006;1302553;Manaquiri;AM;Amazonas;;4633;;;;0.0;;;;;46552.55;0.0;0.0;45578.25;0.0;;;
2022;1300706;Boca do Acre;AM;Amazonas;;;;;;0.0;;;;;0.0;0.0;0.0;;;;;Administração pública direta | Administração pública direta
2014;1301308;CodajÃ¡s;AM;Amazonas;;17874;;;;0.0;;;;;96890.56;0.0;0.0;105538.23;22399.43;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2014;1301506;Envira;AM;Amazonas;;11898;;;;0.0;;;;;36256.0;136978.0;0.0;;;0.0;4364971.02;Administração pública direta | Administração pública direta
2007;1200252;EpitaciolÃ¢ndia;AC;Acre;;9227;;;;0.0;;;;;40900.73;0.0;0.0;12047.72;2916.0;;;Autarquia | Administração pública direta
2011;1301951;Itamarati;AM;Amazonas;;4456;;;;0.0;;;;;29865.97;0.0;0.0;8251.5;0.0;0.0;0.0;Sociedade de economia mista com administração pública | Administração pública direta
2004;1200104;BrasilÃ©ia;AC;Acre;;8987;;;;0.0;;;;;74806.36;0.0;0.0;0.0;1049700.9;;;Autarquia | Administração pública direta
2004;1200179;Capixaba;AC;Acre;;1837;;;;0.0;;;;;13799.23;0.0;0.0;0.0;150365.2;;;Autarquia | Administração pública direta
2006;1301308;CodajÃ¡s;AM;Amazonas;;13159;;;;0.0;;;;;47136.23;0.0;0.0;19668.39;0.0;;;Sociedade de economia mista com administração pública | Administração pública direta
